Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
229006,Franck Honorat,1996,Right Winger,"1,80 m",right,€12.00m,Bundesliga
586659,Yvandro Borges Sanches,2004,Left Winger,"1,80 m",right,€500k,Bundesliga
544148,Tomas Cvancara,2000,Centre-Forward,"1,90 m",right,€5.00m,Bundesliga
284270,Moritz Nicolas,1997,Goalkeeper,"1,93 m",right,€3.50m,Bundesliga
574201,Grant-Leon Ranos,2003,Centre-Forward,"1,80 m",right,€800k,Bundesliga
629588,Nathan Ngoumou,2000,Right Winger,"1,85 m",right,€3.50m,Bundesliga
32711,Patrick Herrmann,1991,Right Winger,"1,79 m",right,-,Bundesliga
524285,Luca Netz,2003,Left-Back,"1,84 m",left,€8.00m,Bundesliga
355369,Jordan,1996,Centre-Forward,"1,91 m",right,€3.00m,Bundesliga
85791,Stefan Lainer,1992,Right-Back,"1,75 m",right,€1.80m,Bundesliga
247915,Jonas Omlin,1994,Goalkeeper,"1,90 m",right,€4.00m,Bundesliga
196231,Marvin Friedrich,1995,Centre-Back,"1,93 m",right,€3.50m,Bundesliga
596103,Maximilian Brüll,2002,Goalkeeper,"1,87 m",right,€75k,Bundesliga
787151,Lukas Ullrich,2004,Left-Back,"1,80 m",left,€3.00m,Bundesliga
1073997,Shio Fukuda,2004,Centre-Forward,"1,78 m",right,€300k,Bundesliga
167329,Alassane Pléa,1993,Centre-Forward,"1,81 m",right,€6.00m,Bundesliga
455922,Jan Olschowsky,2001,Goalkeeper,"1,84 m",right,€600k,Bundesliga
82097,Christoph Kramer,1991,Defensive Midfield,"1,91 m",right,€1.20m,Bundesliga
340480,Mamadou Doucouré,1998,Centre-Back,"1,83 m",left,€50k,Bundesliga
724104,Fabio Chiarodia,2005,Centre-Back,"1,86 m",left,€2.00m,Bundesliga
31653,Tobias Sippel,1988,Goalkeeper,"1,83 m",right,€300k,Bundesliga
196792,Julian Weigl,1995,Defensive Midfield,"1,86 m",right,€6.00m,Bundesliga
355816,Ko Itakura,1997,Centre-Back,"1,88 m",right,€15.00m,Bundesliga
278332,Florian Neuhaus,1997,Central Midfield,"1,85 m",right,€3.50m,Bundesliga
192635,Nico Elvedi,1996,Centre-Back,"1,89 m",right,€8.00m,Bundesliga
263361,Maximilian Wöber,1998,Centre-Back,"1,88 m",left,€8.00m,Bundesliga
467434,Rocco Reitz,2002,Central Midfield,"1,76 m",right,€15.00m,Bundesliga
321070,Hannes Wolf,1999,Right Winger,"1,79 m",left,€3.00m,Bundesliga
47587,Tony Jantschke,1990,Right-Back,"1,77 m",right,-,Bundesliga
624690,Manu Koné,2001,Central Midfield,"1,85 m",right,€26.00m,Bundesliga
504153,Joe Scally,2002,Right-Back,"1,84 m",right,€10.00m,Bundesliga
284010,Robin Hack,1998,Left Winger,"1,78 m",right,€8.00m,Bundesliga
912455,Simon Walde,2005,Right-Back,"1,85 m",right,€400k,Bundesliga
451403,Laurenz Dehl,2001,Right Winger,"1,80 m",right,€200k,Bundesliga
232144,Milos Pantovic,1996,Attacking Midfield,"1,86 m",right,€400k,Bundesliga
337333,Alex Král,1998,Central Midfield,"1,86 m",right,€6.00m,Bundesliga
107775,Frederik Rönnow,1992,Goalkeeper,"1,88 m",right,€4.00m,Bundesliga
393323,Brenden Aaronson,2000,Attacking Midfield,"1,77 m",right,€12.00m,Bundesliga
188888,Sheraldo Becker,1995,Left Winger,"1,80 m",right,€6.00m,Bundesliga
387047,Danilho Doekhi,1998,Centre-Back,"1,90 m",right,€15.00m,Bundesliga
995520,Oluwaseun Ogbemudia,2006,Centre-Back,"1,85 m",right,,Bundesliga
39983,Leonardo Bonucci,1987,Centre-Back,"1,89 m",right,-,Bundesliga
692737,Aljoscha Kemlein,2004,Defensive Midfield,"1,85 m",right,€7.00m,Bundesliga
284248,Paul Jaeckel,1998,Centre-Back,"1,86 m",right,€1.50m,Bundesliga
203411,Jakob Busk,1993,Goalkeeper,"1,89 m",right,€250k,Bundesliga
362977,Josip Juranovic,1995,Right-Back,"1,73 m",right,€6.00m,Bundesliga
84435,Kevin Vogt,1991,Centre-Back,"1,94 m",right,€2.00m,Bundesliga
94201,Robin Knoche,1992,Centre-Back,"1,89 m",right,€1.20m,Bundesliga
127076,Jérôme Roussillon,1993,Left-Back,"1,72 m",left,€1.20m,Bundesliga
273132,Robin Gosens,1994,Left-Back,"1,83 m",left,€8.00m,Bundesliga
453870,Benedict Hollerbach,2001,Centre-Forward,"1,81 m",right,€6.00m,Bundesliga
124410,Rani Khedira,1994,Defensive Midfield,"1,89 m",right,€3.00m,Bundesliga
75921,Christopher Trimmel,1987,Right-Back,"1,89 m",right,€600k,Bundesliga
908952,Tim Schleinitz,2005,Central Midfield,"1,78 m",,€50k,Bundesliga
357156,Diogo Leite,1999,Centre-Back,"1,90 m",left,€17.00m,Bundesliga
233782,Aïssa Laïdouni,1996,Central Midfield,"1,84 m",right,€5.00m,Bundesliga
698840,Yannic Stein,2004,Goalkeeper,"1,90 m",,€200k,Bundesliga
454863,András Schäfer,1999,Central Midfield,"1,78 m",right,€5.00m,Bundesliga
93763,Alexander Schwolow,1992,Goalkeeper,"1,90 m",right,€700k,Bundesliga
294791,Chris Bedia,1996,Centre-Forward,"1,90 m",left,€2.50m,Bundesliga
545332,Mikkel Kaufmann,2001,Centre-Forward,"1,89 m",right,€2.00m,Bundesliga
82009,Kevin Volland,1992,Centre-Forward,"1,79 m",left,€2.50m,Bundesliga
409517,Yorbe Vertessen,2001,Centre-Forward,"1,74 m",right,€6.00m,Bundesliga
177779,Janik Haberer,1994,Central Midfield,"1,86 m",right,€2.50m,Bundesliga
353948,Lucas Tousart,1997,Defensive Midfield,"1,84 m",right,€4.00m,Bundesliga
787232,David Datro Fofana,2002,Centre-Forward,"1,80 m",right,€8.50m,Bundesliga
340456,Noussair Mazraoui,1997,Right-Back,"1,83 m",right,€32.00m,Bundesliga
153084,Leon Goretzka,1995,Central Midfield,"1,89 m",right,€22.00m,Bundesliga
892973,Lovro Zvonarek,2005,Attacking Midfield,"1,80 m",right,€2.50m,Bundesliga
475413,Sacha Boey,2000,Right-Back,"1,78 m",right,€18.00m,Bundesliga
