Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
317735,Julius Kade,1999,Central Midfield,"1,82 m",left,€375k,Bundesliga 2
709166,Hyun-ju Lee,2003,Attacking Midfield,"1,72 m",right,€1.50m,Bundesliga 2
450195,Amar Catic,1999,Right Winger,"1,78 m",right,€425k,Bundesliga 2
72792,Niko Gießelmann,1991,Left-Back,"1,82 m",left,€400k,Bundesliga 2
515964,Maximilian Dietz,2002,Centre-Back,"1,89 m",right,€2.50m,Bundesliga 2
296378,Luca Itter,1999,Centre-Back,"1,83 m",left,€1.50m,Bundesliga 2
199221,Andreas Linde,1993,Goalkeeper,"1,96 m",right,€400k,Bundesliga 2
159239,Dennis Srbeny,1994,Centre-Forward,"1,90 m",right,€600k,Bundesliga 2
171209,Branimir Hrgota,1993,Attacking Midfield,"1,85 m",left,€1.00m,Bundesliga 2
797564,Leander Popp,2005,Left Winger,"1,80 m",right,€300k,Bundesliga 2
401639,Lukas Petkov,2000,Right Winger,"1,83 m",right,€800k,Bundesliga 2
247661,Gideon Jung,1994,Centre-Back,"1,89 m",right,€700k,Bundesliga 2
607720,Jonas Urbig,2003,Goalkeeper,"1,89 m",both,€3.00m,Bundesliga 2
291383,Leon Schaffran,1998,Goalkeeper,"1,86 m",right,€200k,Bundesliga 2
196084,Marco Meyerhöfer,1995,Right-Back,"1,79 m",right,€800k,Bundesliga 2
392131,Simon Asta,2001,Right-Back,"1,78 m",right,€1.20m,Bundesliga 2
553285,Tim Lemperle,2002,Centre-Forward,"1,87 m",right,€5.00m,Bundesliga 2
161204,Julian Green,1995,Central Midfield,"1,73 m",right,€1.70m,Bundesliga 2
337243,Orestis Kiomourtzoglou,1998,Defensive Midfield,"1,88 m",right,€350k,Bundesliga 2
673273,Oualid Mhamdi,2003,Right-Back,"1,86 m",right,€300k,Bundesliga 2
385518,Damian Michalski,1998,Centre-Back,"1,89 m",right,€800k,Bundesliga 2
511246,Jomaine Consbruch,2002,Central Midfield,"1,74 m",right,€700k,Bundesliga 2
908370,Ben Schlicke,2005,Centre-Back,"1,95 m",left,€175k,Bundesliga 2
60028,Edgar Prib,1989,Central Midfield,"1,80 m",left,€100k,Bundesliga 2
729097,Philipp Müller,2004,Defensive Midfield,"1,81 m",both,€800k,Bundesliga 2
717345,Sidney Raebiger,2005,Central Midfield,"1,76 m",right,€300k,Bundesliga 2
569033,Armindo Sieb,2003,Second Striker,"1,75 m",both,€4.00m,Bundesliga 2
596813,Dickson Abiama,1998,Centre-Forward,"1,84 m",right,€500k,Bundesliga 2
807452,Semir Kaymakci,2004,Goalkeeper,"1,85 m",right,€150k,Bundesliga 2
690429,Robert Wagner,2003,Central Midfield,"1,81 m",right,€3.00m,Bundesliga 2
692338,Devin Angleberger,2003,Central Midfield,"1,79 m",right,€125k,Bundesliga 2
553905,Kerim Calhanoglu,2002,Left-Back,"1,80 m",left,€250k,Bundesliga 2
908682,Denis Pfaffenrot,2005,Right Midfield,"1,73 m",right,€300k,Bundesliga 2
191407,Oussama Haddadi,1992,Centre-Back,"1,85 m",left,€400k,Bundesliga 2
569032,Florian Bähr,2003,Left-Back,"1,86 m",left,€225k,Bundesliga 2
527278,Lars Kehl,2002,Attacking Midfield,"1,72 m",right,€275k,Bundesliga 2
519414,Noel Niemann,1999,Left Winger,"1,71 m",right,€325k,Bundesliga 2
448027,Florian Kleinhansl,2000,Left-Back,"1,80 m",left,€800k,Bundesliga 2
189142,Bashkim Ajdini,1992,Right-Back,"1,78 m",both,€250k,Bundesliga 2
291537,Erik Engelhardt,1998,Centre-Forward,"1,81 m",left,€550k,Bundesliga 2
452078,Maxwell Gyamfi,2000,Centre-Back,"1,90 m",right,€600k,Bundesliga 2
388316,Maximilian Thalhammer,1997,Defensive Midfield,"1,91 m",right,€350k,Bundesliga 2
265136,Oumar Diakhite,1993,Centre-Back,"1,90 m",right,€300k,Bundesliga 2
817013,Luca Böggemann,2004,Goalkeeper,"1,95 m",right,€50k,Bundesliga 2
75295,John Verhoek,1989,Centre-Forward,"1,88 m",right,-,Bundesliga 2
529475,Jannes Wulff,1999,Attacking Midfield,"1,88 m",right,€200k,Bundesliga 2
