Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
740529,Eric-Junior Bocat,1999,Left-Back,"1,84 m",left,€2.20m,Belgian Pro League
432298,Zion Suzuki,2002,Goalkeeper,"1,90 m",right,€9.00m,Belgian Pro League
387191,Daiki Hashioka,1999,Right-Back,"1,84 m",right,€2.00m,Belgian Pro League
707159,Jarne Steuckers,2002,Right Winger,"1,79 m",left,€8.00m,Belgian Pro League
706063,Rein Van Helden,2002,Centre-Back,"1,87 m",right,€3.00m,Belgian Pro League
142924,Bruno Godeau,1992,Centre-Back,"1,90 m",left,€500k,Belgian Pro League
422377,Aboubakary Koita,1998,Left Winger,"1,75 m",right,€5.00m,Belgian Pro League
521966,Joselpho Barnes,2001,Second Striker,"1,87 m",right,€250k,Belgian Pro League
502452,Olivier Dumont,2002,Central Midfield,"1,82 m",right,€600k,Belgian Pro League
235247,Wolke Janssens,1995,Centre-Back,"1,85 m",right,€400k,Belgian Pro League
707777,David Mindombe,2001,Centre-Back,"1,85 m",right,-,Belgian Pro League
480265,Stan Van Dessel,2001,Central Midfield,"1,69 m",left,€350k,Belgian Pro League
140786,Pierre-Yves Ngawa,1992,Centre-Back,"1,87 m",right,€200k,Belgian Pro League
104414,Raphael Holzhauser,1993,Attacking Midfield,"1,93 m",left,€200k,Belgian Pro League
396635,Raz Shlomo,1999,Centre-Back,"1,88 m",,€2.00m,Belgian Pro League
208552,Siebe Schrijvers,1996,Central Midfield,"1,79 m",right,€1.50m,Belgian Pro League
295059,Kento Misao,1996,Defensive Midfield,"1,81 m",right,€650k,Belgian Pro League
481116,Youssef Maziz,1998,Attacking Midfield,"1,75 m",right,€2.00m,Belgian Pro League
491298,Ewoud Pletinckx,2000,Centre-Back,"1,90 m",right,€2.00m,Belgian Pro League
80442,Joren Dom,1989,Defensive Midfield,"1,78 m",right,€200k,Belgian Pro League
707802,Nachon Nsingi,2001,Centre-Forward,"1,76 m",right,€600k,Belgian Pro League
531338,Scotty Sadzoute,1998,Left-Back,"1,72 m",left,€150k,Belgian Pro League
568362,Suphanat Mueanta,2002,Right Winger,"1,73 m",right,€800k,Belgian Pro League
865682,Ezechiel Banzuzi,2005,Central Midfield,"1,91 m",right,€5.00m,Belgian Pro League
447221,Hamza Mendyl,1997,Left-Back,"1,79 m",left,€1.00m,Belgian Pro League
200616,Valentin Cojocaru,1995,Goalkeeper,"1,95 m",right,€600k,Belgian Pro League
249568,Thibault Vlietinck,1997,Right-Back,"1,80 m",right,€600k,Belgian Pro League
347594,Florian Miguel,1996,Left-Back,"1,79 m",left,€1.00m,Belgian Pro League
310131,Mathieu Maertens,1995,Attacking Midfield,"1,85 m",right,€2.20m,Belgian Pro League
707803,Desmond Acquah,2002,Central Midfield,"1,73 m",right,€300k,Belgian Pro League
393804,Sofian Kiyine,1997,Central Midfield,"1,82 m",right,€250k,Belgian Pro League
1103981,Nathaniel Opoku,2001,Centre-Forward,"1,83 m",,€600k,Belgian Pro League
649490,Konan N’Dri,2000,Right Winger,"1,74 m",left,€1.50m,Belgian Pro League
981118,Christ Souanga,2006,Centre-Back,"1,86 m",left,€100k,Belgian Pro League
331739,Jón Dagur Thorsteinsson,1998,Left Winger,"1,77 m",right,€1.50m,Belgian Pro League
