Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
670847,Mohamed-Ali Cho,2004,Right Winger,"1,82 m",left,€12.00m,La Liga
423440,Martín Zubimendi,1999,Defensive Midfield,"1,81 m",right,€60.00m,La Liga
188888,Sheraldo Becker,1995,Left Winger,"1,80 m",right,€6.00m,La Liga
351809,Robin Le Normand,1996,Centre-Back,"1,87 m",right,€40.00m,La Liga
405398,Takefusa Kubo,2001,Right Winger,"1,73 m",left,€40.00m,La Liga
351478,Mikel Oyarzabal,1997,Centre-Forward,"1,81 m",left,€35.00m,La Liga
580560,Jon Pacheco,2001,Centre-Back,"1,84 m",left,€10.00m,La Liga
229804,Aritz Elustondo,1994,Centre-Back,"1,80 m",right,€4.00m,La Liga
355628,Igor Zubeldia,1997,Centre-Back,"1,81 m",right,€22.00m,La Liga
625651,Urko González de Zarate,2001,Defensive Midfield,"1,89 m",right,€1.20m,La Liga
198008,André Silva,1995,Centre-Forward,"1,86 m",right,€5.00m,La Liga
280730,Álvaro Odriozola,1995,Right-Back,"1,76 m",right,€1.20m,La Liga
907813,Pablo Marín,2003,Attacking Midfield,"1,78 m",right,€1.80m,La Liga
249513,Diego Rico,1993,Left-Back,"1,83 m",left,€1.30m,La Liga
289272,Martín Merquelanz,1995,Left Winger,"1,76 m",left,€600k,La Liga
216464,Carlos Fernández,1996,Centre-Forward,"1,85 m",left,€1.50m,La Liga
561702,Gaizka Ayesa,2001,Goalkeeper,"1,85 m",right,€300k,La Liga
309110,Brais Méndez,1997,Attacking Midfield,"1,84 m",left,€35.00m,La Liga
625655,Jon Magunazelaia,2001,Attacking Midfield,"1,80 m",right,€1.00m,La Liga
711377,Alberto Dadie,2002,Right Winger,"1,70 m",right,€200k,La Liga
517842,Aihen Muñoz,1997,Left-Back,"1,75 m",left,€6.00m,La Liga
300716,Kieran Tierney,1997,Left-Back,"1,80 m",left,€10.00m,La Liga
1055860,Iñaki Rupérez,2003,Right-Back,,,€250k,La Liga
434990,Álex Sola,1999,Right Winger,"1,78 m",right,€3.00m,La Liga
337715,Umar Sadiq,1997,Centre-Forward,"1,91 m",right,€5.00m,La Liga
1018938,Jon Martín,2006,Centre-Back,"1,87 m",right,€2.00m,La Liga
555143,Arsen Zakharyan,2003,Attacking Midfield,"1,83 m",right,€18.00m,La Liga
661145,Jon Aramburu,2002,Right-Back,"1,76 m",right,€12.00m,La Liga
581113,Bryan Fiabema,2003,Centre-Forward,"1,83 m",right,€300k,La Liga
711382,Jon Karrikaburu,2002,Centre-Forward,"1,83 m",right,€2.50m,La Liga
212862,Álex Remiro,1995,Goalkeeper,"1,91 m",right,€25.00m,La Liga
448628,Javi Galán,1994,Left-Back,"1,72 m",left,€4.00m,La Liga
297070,Hamari Traoré,1992,Right-Back,"1,75 m",right,€3.00m,La Liga
625660,Jon Ander Olasagasti,2000,Central Midfield,"1,76 m",left,€1.20m,La Liga
616369,Ander Barrenetxea,2001,Left Winger,"1,75 m",right,€20.00m,La Liga
625657,Unai Marrero,2001,Goalkeeper,"1,89 m",right,€300k,La Liga
668313,Aitor Fraga,2003,Goalkeeper,,,€300k,La Liga
338424,Mikel Merino,1996,Central Midfield,"1,89 m",left,€45.00m,La Liga
